timestamp,route,success,latency,reward
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,10.0
2025-11-07 13:34:44,L1_NodeA→L2_NodeD→L3_NodeD,1,0.0002,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0005,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeD→L2_NodeA→L3_NodeB,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeA→L2_NodeD→L3_NodeD,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeA→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeC→L2_NodeB→L3_NodeD,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeA→L2_NodeA→L3_NodeD,1,0.0001,10.0
2025-11-07 13:34:44,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,15.3373,-5.337
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,10.0
2025-11-07 13:35:00,L1_NodeC→L2_NodeA→L3_NodeD,1,0.0002,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0004,10.0
2025-11-07 13:35:00,L1_NodeD→L2_NodeB→L3_NodeA,1,0.0002,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0005,9.999
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0004,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeA→L2_NodeA→L3_NodeB,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeC→L2_NodeC→L3_NodeC,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeC→L2_NodeC→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeC→L2_NodeA→L3_NodeD,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 13:35:00,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,10.0
2025-11-07 14:26:20,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,8.81
2025-11-07 14:26:21,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.819
2025-11-07 14:26:21,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0001,9.873
2025-11-07 14:26:21,L1_NodeB→L2_NodeC→L3_NodeD,1,0.0003,9.814
2025-11-07 14:26:23,L1_NodeB→L2_NodeD→L3_NodeC,1,0.0004,7.513
2025-11-07 14:26:23,L1_NodeB→L2_NodeA→L3_NodeA,0,0.0,-15.063
2025-11-07 14:26:25,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0004,8.871
2025-11-07 14:26:25,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.493
2025-11-07 14:26:26,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.533
2025-11-07 14:26:26,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.948
2025-11-07 14:26:26,L1_NodeB→L2_NodeA→L3_NodeA,0,0.0,-15.759
2025-11-07 14:26:27,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.812
2025-11-07 14:26:27,L1_NodeC→L2_NodeD→L3_NodeD,1,0.0002,9.911
2025-11-07 14:26:27,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.855
2025-11-07 14:26:27,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.861
2025-11-07 14:26:27,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.899
2025-11-07 14:26:29,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0005,8.175
2025-11-07 14:26:30,L1_NodeD→L2_NodeD→L3_NodeB,1,0.0002,8.658
2025-11-07 14:26:30,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0004,9.871
2025-11-07 14:26:31,L1_NodeB→L2_NodeB→L3_NodeD,1,0.0002,9.821
2025-11-07 14:26:32,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,8.861
2025-11-07 14:26:32,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.48
2025-11-07 14:26:32,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.921
2025-11-07 14:26:33,L1_NodeB→L2_NodeA→L3_NodeB,1,0.0003,9.068
2025-11-07 14:26:34,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,8.927
2025-11-07 14:26:35,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.606
2025-11-07 14:26:35,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.806
2025-11-07 14:26:36,L1_NodeA→L2_NodeD→L3_NodeC,1,0.0002,8.79
2025-11-07 14:26:36,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.806
2025-11-07 14:26:36,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.926
2025-11-07 14:26:36,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.865
2025-11-07 14:26:37,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.897
2025-11-07 14:26:37,L1_NodeC→L2_NodeC→L3_NodeB,0,0.0001,-15.194
2025-11-07 14:26:39,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,8.065
2025-11-07 14:26:39,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.827
2025-11-07 14:26:39,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.906
2025-11-07 14:26:39,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.906
2025-11-07 14:26:39,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,9.853
2025-11-07 14:26:39,L1_NodeB→L2_NodeA→L3_NodeA,0,0.0001,-15.2
2025-11-07 14:26:41,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,8.543
2025-11-07 14:26:41,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.823
2025-11-07 14:26:42,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,8.923
2025-11-07 14:26:45,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,7.567
2025-11-07 14:26:45,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.875
2025-11-07 14:26:46,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,8.891
2025-11-07 14:26:46,L1_NodeD→L2_NodeB→L3_NodeC,1,0.0001,9.896
2025-11-07 14:26:46,L1_NodeB→L2_NodeA→L3_NodeA,0,0.0001,-15.124
2025-11-07 14:26:46,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0002,9.854
2025-11-07 14:26:48,L1_NodeB→L2_NodeA→L3_NodeA,1,0.0003,8.159
